x,y,Record_ID,Name,Address,Additonal_Address,City,State,ZIP,Zip4,County,Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-9365308.426,4022602.73047092,1533242,Texaco Food Mart #252,1932 Pleasant Hill Rd,,Duluth,GA,30096,4626,GWINNETT,Convenience Store,33.953819,-84.129997,,,227259
-9413057.809,3989721.91609925,979526,Citgo Food Mart,5225 Campbellton Rd Sw,Ste 200,Atlanta,GA,30331,7799,FULTON,Convenience Store,33.708458,-84.558937,,,227324
-9365082.559,3999955.92514772,1293022,Bighmart,6549 Rockbridge Rd,,Stone Mountain,GA,30087,4931,DEKALB,Convenience Store,33.784901,-84.127968,,,227414
-9414047.216,4031016.57952585,1532858,Patel Brothers,2646 George Busbee Pkwy,Ste 100,Kennesaw,GA,30144,    ,COBB,Supermarket,34.016491,-84.567825,,,227610
-9382480.46,4015077.11184469,1532636,Citgo Food Mart ,3666 Shallowford Rd NE,,Atlanta,GA,30340,1004,DEKALB,Convenience Store,33.897724,-84.284256,,,227647
-9393248.728,4015371.36241202,1013124,Chevron Foodmart,5300 Roswell Rd,,Atlanta,GA,30342,2444,FULTON,Convenience Store,33.899918,-84.380989,,,227715
-9385497.997,3955525.48518078,1532420,Shell Foodmart,2471 McDonough Rd,Ste A,Hampton,GA,30228,6438,CLAYTON,Convenience Store,33.452534,-84.311363,,,227732
-9381257.504,3965572.23847528,1047243,Petros Spivey,3520 Walt Stephens Rd,,Stockbridge,GA,30281,4229,HENRY,Convenience Store,33.527802,-84.27327,,,227893
-9355601.812,4032372.30095485,1532226,Genie Food,2855 Lawrenceville Suwanee Rd,Ste 340,Suwanee,GA,30024,3572,GWINNETT,Other,34.026585,-84.042801,,,227903
-9438701.589,3988342.20131875,1198783,Fast N Friendly,3981 Highway 5,,Douglasville,GA,30135,3313,DOUGLAS,Convenience Store,33.698147,-84.789299,,,227931
-9409717.556,4016324.0405052,1532240,Three Star Food Mart,1860 Atlanta Rd Se,Ste 100,Smyrna,GA,30080,1233,COBB,Convenience Store,33.907021,-84.528931,,,227949
-9348308.827,3980468.64463578,1532728,Supermercado La Moreliana,130 N Salem Rd NE,,Conyers,GA,30013,1555,ROCKDALE,Grocery Store,33.639282,-83.977287,,,227981
-9377856.916,4006413.25574895,1047591,Milk Jug,3988 Lawrence Hwy,,Tucker,GA,30084,    ,DEKALB,Convenience Store,33.833099,-84.242722,,,228196
-9392304.294,3971148.92152307,1533356,The Nayberhood Store,6765 Tara Blvd,,Jonesboro,GA,30236,1400,CLAYTON,Convenience Store,33.569553,-84.372505,,,228268
-9390016.344,3967049.5279858,852130,Premium Meat & Seafood,1197 Highway 138,,Jonesboro,GA,30236,2365,CLAYTON,Other,33.538864,-84.351952,,,228346
-9450933.264,3976074.28793009,1127961,Central Food Mart,9937 Highway 166,,Winston,GA,30187,1242,DOUGLAS,Convenience Store,33.606411,-84.899178,,,228465
-9391719.978,3971641.79104533,1533450,Magic Food Mart,728 Mount Zion Rd,,Jonesboro,GA,30236,3001,CLAYTON,Convenience Store,33.573242,-84.367256,,,228616
-9372286.266,4013524.97821872,1275080,Supermercado Talpa Inc. Talpa 1,4664 Jimmy Carter Blvd,,Norcross,GA,30093,3715,GWINNETT,Super Store,33.88615,-84.19268,,,228621
-9419199.083,4005765.0540526,1533455,Austell Food & Gas,5161 Austell Rd,,Austell,GA,30106,2855,COBB,Convenience Store,33.828262,-84.614105,,,228622
-9380493.073,4019528.42731683,1232319,Mini Mart Tienda,6890 Peachtree Industrial Blvd,Ste 3,Atlanta,GA,30360,2306,DEKALB,Convenience Store,33.930908,-84.266403,,,228636
-9359503.449,4020998.45046403,840384,Carniceria 3 Hermanos,2522 Cruse Rd,,Lawrenceville,GA,30044,2750,GWINNETT,Super Store,33.941864,-84.07785,,,228693
-9419880.246,4001301.80662999,1236495,Super Mi Pueblo Inc.,411 Maxham Rd,Ste 600,Austell,GA,30168,2900,DOUGLAS,Grocery Store,33.794949,-84.620224,,,229069
-9414725.82,4015190.17076137,1071002,Speedy Mart Texaco,2270 Austell Rd SW,,Marietta,GA,30008,4123,COBB,Convenience Store,33.898567,-84.573921,,,229084
-9378368.986,3996817.13091113,1116878,International Food Market,3709 Covington Hwy,,Decatur,GA,30032,2538,DEKALB,Convenience Store,33.761463,-84.247322,,,229234
-9366987.57,3989249.28057442,1650548,Chevron Extramile,6030 Hillandale Dr,,Lithonia,GA,30058,4825,DEKALB,Convenience Store,33.704926,-84.145081,,,229282
-9377630.938,3996651.09522453,1588406,Ammazin Food Mart,3858 Covington Hwy,,Decatur,GA,30032,2603,DEKALB,Convenience Store,33.760223,-84.240692,,,229446
-9374120.811,4014999.32581322,1167259,Shop-N-Go,6083 S Norcross Tucker Rd,,Norcross,GA,30093,1340,GWINNETT,Convenience Store,33.897144,-84.20916,,,229482
-9382109.321,3967954.39772991,1391947,Marathon Food Mart NA,776 Highway 138 W,,Stockbridge,GA,30281,4249,HENRY,Convenience Store,33.545639,-84.280922,,,229487
-9393140.08,3995867.6802066,824809,Atlantic Seafood,209 Edgewood Ave SE,Suite 132,Atlanta,GA,30303,3012,FULTON,Specialty Store,33.754372,-84.380013,,,229491
-9403681.591,3978255.14770697,1586775,Chevron Food Mart,4875 Old National Hwy,,Atlanta,GA,30337,6234,FULTON,Convenience Store,33.622726,-84.474709,,,229493
-9398358.961,3992374.09383029,1587664,Oakland City Food Mart,976 Oakland Dr SW,,Atlanta,GA,30310,3325,FULTON,Convenience Store,33.728275,-84.426895,,,229508
-9348055.798,4025792.63624388,1565311,Supermercado Del Valle,450 Hurricane Shoals Rd,Ste 7,Lawrenceville,GA,30046,4443,GWINNETT,Grocery Store,33.977585,-83.975014,,,229576
-9383914.923,4017931.6887493,1278705,Mobil Food Mart,4308 N Peachtree Rd,,Atlanta,GA,30341,1210,DEKALB,Convenience Store,33.919006,-84.297142,,,229708
-9373984.111,4015098.57015338,1236134,Chevron Food Mart,6070 S Norcross Tucker Rd,Ste E,Norcross,GA,30093,1306,GWINNETT,Convenience Store,33.897884,-84.207932,,,229775
-9341988.329,4029637.51931839,1561308,Circle K N/A,2244 Hurricane Shoals Rd,,Dacula,GA,30019,2026,GWINNETT,Convenience Store,34.006222,-83.920509,,,229800
-9408986.298,4038957.24437398,1570268,Ramirez Mini Market,10350 Main St,Ste 120,Woodstock,GA,30188,3984,CHEROKEE,Convenience Store,34.075596,-84.522362,,,229806
-9378182.971,3996708.80574325,1039438,Best New Orleans Seafood Of Atlanta Llc,3757 Covington Hwy,,Decatur,GA,30032,2548,DEKALB,Other,33.760654,-84.245651,,,229829
-9371953.421,3952362.22052348,1534180,BJ's Wholesale Club 235,245 Highway 81 W,,McDonough,GA,30253,6406,HENRY,Super Store,33.428822,-84.18969,,,230597
-9427914.619,4039186.39064853,1181615,Quick Serve Mart 01,5473 N Main St,,Acworth,GA,30101,4846,COBB,Convenience Store,34.077301,-84.692398,,,230637
-9403174.531,3998669.93078048,1088744,Continental Seafood Inc,2565 Donald Lee Hollowell Pkwy Nw,,Atlanta,GA,30318,8354,FULTON,Specialty Store,33.775299,-84.470154,,,230735
-9396508.385,3986128.66102768,1534469,Citgo Food Mart,655 Cleveland Ave SW,,Atlanta,GA,30315,7903,FULTON,Convenience Store,33.681602,-84.410271,,,230799
-9360801.212,3966957.77615116,984632,KELLEYTOWN FOOD MART,1805 Kelleytown Rd,,McDonough,GA,30252,4169,HENRY,Convenience Store,33.538177,-84.089508,,,230918
-9384173.963,4010674.04793976,1217157,Sonora Supermercado 01,2190 Plaster Rd Ne,,Atlanta,GA,30345,1651,DEKALB,Grocery Store,33.864887,-84.299469,,,230969
-9387453.101,4031900.85585998,1092069,Carniceria San Miguel,1085 Holcomb Bridge Rd,Ste 210,Roswell,GA,30076,1991,FULTON,Grocery Store,34.023075,-84.328926,,,231045
-9404452.701,3982129.58154902,1112843,Big A Food Mart,2780 Camp Creek Pkwy,,Atlanta,GA,30337,3138,FULTON,Convenience Store,33.651703,-84.481636,,,231049
-9381656.584,3999073.57980821,1009886,NEW FIRST ORIENTAL MARKET,2774 E Ponce de Leon Ave,,Decatur,GA,30030,2715,DEKALB,Grocery Store,33.778313,-84.276855,,,231379
-9372868.912,3976089.12413497,1214921,Fairview Shoppe,1396 Fairview Rd,,Stockbridge,GA,30281,1154,HENRY,Convenience Store,33.606522,-84.197914,,,231596
-9379468.822,4017787.48078168,1109455,Raceway 6920 6920,7140 Buford Hwy Ne,,Atlanta,GA,30340,1456,GWINNETT,Convenience Store,33.917931,-84.257202,,,231665
-9409611.357,3976392.00074506,1256035,Peach Express 2,4285 Roosevelt Hwy,,Atlanta,GA,30349,2513,FULTON,Convenience Store,33.608788,-84.527977,,,231696
-9351790.121,4003669.93962801,1569914,Chevron Food Mart,3750 Lenora Church Rd,,Snellville,GA,30039,5429,GWINNETT,Convenience Store,33.812626,-84.00856,,,231872
-9369036.85,4017423.54820492,1120335,Food Depot 55,1250 Tech Dr,Ste 300,Norcross,GA,30093,2577,GWINNETT,Supermarket,33.915218,-84.16349,,,232112
-9372409.497,4003466.96059722,1021341,Hairston Food Mart,1106 N Hairston Rd,,Stone Mountain,GA,30083,5820,DEKALB,Convenience Store,33.811111,-84.193787,,,232289
-9345693.821,4033625.55324721,1200379,M Food Mart,1925 Braselton Hwy,,Buford,GA,30519,3051,GWINNETT,Convenience Store,34.035915,-83.953796,,,232416
-9375754.87,4001812.71502664,1170073,Nam Dae Mun Farmers Market,5158 Memorial Dr,Ste 402,Stone Mountain,GA,30083,3111,DEKALB,Super Store,33.798763,-84.223839,,,232457
-9341197.627,4008340.79037691,1282531,Corner's Edge Butcher Shoppe,3981 Atlanta Hwy,Ste 8,Loganville,GA,30052,3759,GWINNETT,Other,33.847481,-83.913406,,,232497
-9403460.733,3977209.24593647,1301255,Kansato Mart,5157 Old National Hwy,,Atlanta,GA,30349,3217,FULTON,Grocery Store,33.614902,-84.472725,,,232628
-9376270.391,4046236.00173698,1021866,Citgo Quik Mart,765 McFarland Pkwy,Ste A,Alpharetta,GA,30004,7877,FORSYTH,Convenience Store,34.129738,-84.22847,,,232664
-9383007.892,4013789.9551918,1208259,City Farmers Market,5000 Buford Highway,A-100,Chamblee,GA,30341,    ,DEKALB,Super Store,33.888126,-84.288994,,,232756
-9423879.622,4000032.00181609,1294259,M&s Wholesale And Retail African Int Grocery,6965 S Sweetwater Rd,,Lithia Springs,GA,30122,2409,DOUGLAS,Other,33.785469,-84.656151,,,232762
-9371130.436,4019881.15658762,1534900,El Nuevo Mercado Del Ahorro Llc,2077 Beaver Ruin Rd,Ste 240,Norcross,GA,30071,3690,GWINNETT,Grocery Store,33.933537,-84.182297,,,232893
-9365355.96,4007374.97215242,1535261,Shell Five Forks,5414 Five Forks Trickum Rd SW,,Lilburn,GA,30047,6717,GWINNETT,Convenience Store,33.840275,-84.130424,,,232956
-9405713.06,3982415.76668958,1159859,Texaco Foodmart,3155 Camp Creek Pkwy,,Atlanta,GA,30344,5703,FULTON,Convenience Store,33.653843,-84.492958,,,232975
-9351905.671,4042159.3937708,1282476,Marathon Food Mart,1643 Buford Hwy,Ste B,Buford,GA,30518,3708,GWINNETT,Convenience Store,34.099419,-84.009598,,,233012
-9338090.032,4038904.42714781,992150,Quick Pick Mart,4185 Braselton Hwy,,Hoschton,GA,30548,1614,GWINNETT,Convenience Store,34.075203,-83.88549,,,233193
-9421310.479,3999767.34290604,1192685,Skyview Foodmart,2626 Skyview Dr,Ste C,Lithia Springs,GA,30122,3942,DOUGLAS,Convenience Store,33.783493,-84.633072,,,233477
-9393957.945,3968122.0234552,1296832,Studio Farmer,90 Rountree Rd,,Riverdale,GA,30274,4043,CLAYTON,Farmers and Markets,33.546894,-84.38736,,,233488
-9350804.053,4023101.97524464,1079163,Charlotte Way Tropical Market,396 W Pike St,Ste C,Lawrenceville,GA,30046,4884,GWINNETT,Other,33.957539,-83.999702,,,233566
-9349831.678,4021294.3295783,1578882,Family Store,249 Scenic Hwy,Suite B,Lawrenceville,GA,30046,8402,GWINNETT,Grocery Store,33.944069,-83.990967,,,233639
-9393473.816,4009501.46156168,1535418,Buckhead Shoppe,3669 Powers Ferry Rd NW,#10,Atlanta,GA,30342,4424,FULTON,Convenience Store,33.85614,-84.383011,,,233730
-9383653.322,3979709.19450672,1649354,FM Ellenwood,2901 Anvil Block Rd,,Ellenwood,GA,30294,2434,CLAYTON,Convenience Store,33.633602,-84.294792,,,233769
-9406923.326,4014197.75816333,1279340,Mom And Pops Family Food Store,1680 Roswell St SE,,Smyrna,GA,30080,2259,COBB,Supermarket,33.891167,-84.50383,,,233779
-9402277.629,3984595.28664131,1111278,Piggly Wiggly,3100 Washington Rd,,Atlanta,GA,30344,5415,FULTON,Supermarket,33.670139,-84.462097,,,233852
-9349251.592,3995424.7818213,1588030,One Stop 711,4034 Highway 20 NE,,Conyers,GA,30012,1502,ROCKDALE,Convenience Store,33.751064,-83.985756,,,233853
-9394591.464,4047248.15313169,1635937,Supermarket Las Pinitas LLC,9411 Hickory Flat Hwy,,Woodstock,GA,30188,5698,CHEROKEE,Convenience Store,34.137264,-84.393051,,,233930
-9381914.845,4015320.12954463,869503,Bangladesh Halal Meat,5382 Buford Hwy NE,Ste B,Atlanta,GA,30340,6105,DEKALB,Grocery Store,33.899536,-84.279175,,,234034
-9355651.906,4002934.94482881,869618,Tammax Caribbean Market,3400 Centerville Hwy,Ste D,Snellville,GA,30039,5995,GWINNETT,Grocery Store,33.80714,-84.043251,,,234418
-9391471.178,3963943.72644075,1060287,Wayfield Foods 1,8777 Tara Blvd,,Jonesboro,GA,30236,4904,CLAYTON,Super Store,33.515606,-84.365021,,,234674
-9418364.298,4015274.66391999,1119171,Gee Farm NAFMNP,1803 Powder Springs Rd SW,,Marietta,GA,30064,4149,COBB,Farmers and Markets,33.899197,-84.606606,,,234993
-9388539.357,3959440.60897921,1157864,Citgo Food Mart,10010 Tara Blvd,,Jonesboro,GA,30236,6535,CLAYTON,Convenience Store,33.481873,-84.338684,,,235351
-9405732.652,3986695.75232828,970484,Green Apple Food Mart Inc,3160 Greenbriar Pkwy SW,,Atlanta,GA,30331,2609,FULTON,Convenience Store,33.685841,-84.493134,,,235432
-9410468.295,3970926.74298948,1568445,Shell Food Mart,4597 Jonesboro Rd,,Union City,GA,30291,2005,FULTON,Convenience Store,33.56789,-84.535675,,,235567
-9389726.691,3998470.65607213,1266546,Jena Investment Inc,1161 Ponce De Leon Ave Ne,,Atlanta,GA,30306,4525,FULTON,Convenience Store,33.773811,-84.34935,,,235610
-9402914.599,4018288.92990453,1118261,Unicco Supermarket,1260 Powers Ferry Rd Se,Ste G,Marietta,GA,30067,1445,COBB,Grocery Store,33.921669,-84.467819,,,235661
-9393428.843,3996320.10221622,1648218,BP Food Mart,120 Piedmont Ave NE,,Atlanta,GA,30303,2445,FULTON,Convenience Store,33.757751,-84.382607,,,235673
-9387645.907,3980581.89791699,1210703,Parker's Grocery,1787 Rock Cut Rd,,Conley,GA,30288,2041,CLAYTON,Convenience Store,33.640129,-84.330658,,,235696
-9419016.519,4006271.2030351,1049908,Jahs Tropical Market,4968 Austell Rd,Ste 156,Austell,GA,30106,2070,COBB,Other,33.832039,-84.612465,,,235756
-9377010.999,3993531.14209746,1207350,King Seafood At Glenwood,4475 Glenwood Rd,,Decatur,GA,30032,5037,DEKALB,Specialty Store,33.736919,-84.235123,,,235952
-9415808.736,4013878.05871308,1228437,J & E Food Store,2674 Austell Rd,,Marietta,GA,30008,4506,COBB,Grocery Store,33.888783,-84.583649,,,236185
-9390133.452,3978117.05221853,785675,Forest Park Wholesale Food Outlet IGA,4855 Jonesboro Rd,,Forest Park,GA,30297,3549,CLAYTON,Supermarket,33.621693,-84.353004,,,236191
-9410485.327,4024592.86080015,1048170,Carniceria Conchita,714 Allgood Rd,,Marietta,GA,30062,3302,COBB,Convenience Store,33.968647,-84.535828,,,236221
-9399234.6,3976108.90577119,1106211,Harbour Food Mart,5436 Riverdale Rd,Ste N,Atlanta,GA,30349,6100,CLAYTON,Convenience Store,33.60667,-84.434761,,,236493
-9407479.589,4055537.44257174,1592845,Shell Food Mart,3550 Marietta Hwy,Ste A,Canton,GA,30114,8307,CHEROKEE,Convenience Store,34.198875,-84.508827,,,236529
-9349929.305,4040374.79975501,1059969,Chevron Food Mart,3833 Buford Dr,,Buford,GA,30519,4957,GWINNETT,Convenience Store,34.086143,-83.991844,,,236580
-9375799.843,4019640.59109248,838397,SUPERMERCADO JALISCO 4,6200 Buford Hwy,,Norcross,GA,30071,2342,GWINNETT,Supermarket,33.931744,-84.224243,,,236656
-9374408.684,4014896.5954169,1068257,Nam Dae Mun Farmers Market,6131 S Norcross Tucker Rd,Ste 600,Norcross,GA,30093,5535,GWINNETT,Super Store,33.896378,-84.211746,,,236729
-9419412.259,4035242.49262512,1131903,Moon Station Texaco Food Mart,3870 Moon Station Rd NW,Ste C,Kennesaw,GA,30144,1802,COBB,Convenience Store,34.047951,-84.61602,,,237158
-9384294.522,4014113.80937211,634242,DINHO SUPERMARKET,5381 New Peachtree Rd,,Chamblee,GA,30341,2842,DEKALB,Supermarket,33.890541,-84.300552,,,237197
-9405045.477,4015835.82162744,1650157,Goods Food Mart,2041 Cobb Pkwy,,Marietta,GA,30060,    ,COBB,Convenience Store,33.903381,-84.486961,,,237238
-9361019.509,4011197.70882569,1085576,Tony's Meat Market,4050 Five Forks Trickum Rd SW,Ste D,Lilburn,GA,30047,2389,GWINNETT,Specialty Store,33.868793,-84.091469,,,237296
-9388411.117,4006377.07234332,1114407,Exxon Food Mart,2055 N Druid Hills Rd NE,Ste D,Brookhaven,GA,30329,1828,DEKALB,Convenience Store,33.832829,-84.337532,,,237463
-9369690.852,4029040.77059265,1599990,Damascus Market,3547 Peachtree Industrial Blvd,Ste 7,Duluth,GA,30096,1419,GWINNETT,Grocery Store,34.001778,-84.169365,,,237503
-9383034.163,4040999.42959185,1585017,Master Butcher Inc,631 N Main St,Num 10,Alpharetta,GA,30009,    ,FULTON,Convenience Store,34.09079,-84.28923,,,237640
-9400372.619,3957586.9017556,731937,Food Depot 38,200 Banks Sta,,Fayetteville,GA,30214,2900,FAYETTE,Supermarket,33.467983,-84.444984,,,237918
-9413056.139,4003634.16682502,1053933,Bp Ampm 64390,155 Veterans Memorial Hwy Se,,Mableton,GA,30126,2613,COBB,Convenience Store,33.812359,-84.558922,,,238285
-9399384.102,4002211.91991617,1270153,Gas Express LLC dba Circle K 164,1720 Marietta Blvd Nw,,Atlanta,GA,30318,3647,FULTON,Convenience Store,33.801743,-84.436104,,,238299
-9398020.104,3988300.32138242,1289242,Sylvan Station Inc,3040 Lakewood Ave SW,,Atlanta,GA,30310,5003,FULTON,Convenience Store,33.697834,-84.423851,,,238903
-9354256.516,3953539.1389355,1041199,Hwy  81 Food Mart,3710 Highway 81 E,,McDonough,GA,30252,6110,HENRY,Convenience Store,33.437645,-84.030716,,,238974
-9380285.017,4041846.97551144,1137206,Cheveron Food Mart,13021 Deerfield Pkwy,,Alpharetta,GA,30004,8533,FULTON,Convenience Store,34.097095,-84.264534,,,238991
-9389745.392,3991279.93108791,1120512,Piggly Wiggly 77,1257 Moreland Ave SE,,Atlanta,GA,30316,3183,FULTON,Supermarket,33.7201,-84.349518,,,239074
-9348226.451,3980499.26436226,1129940,Quick Spot,140 N Salem Rd NE,,Conyers,GA,30013,1555,ROCKDALE,Convenience Store,33.639511,-83.976547,,,239081
-9371886.295,3990011.90340494,1395789,Texaco Food Mart,4943 Snapfinger Woods Dr,Ste A5,Decatur,GA,30035,4197,DEKALB,Convenience Store,33.710625,-84.189087,,,239236
-9381626.862,3998623.4598233,968812,Avondale Food Mart,2767 E College Ave,,Decatur,GA,30030,3920,DEKALB,Convenience Store,33.774952,-84.276588,,,239242
-9361708.243,4003430.25058209,965059,CITGO QUIK MART,2530 Rockbridge Road,,Stone Mountain,GA,30087,    ,DEKALB,Convenience Store,33.810837,-84.097656,,,239532
-9357805.715,4013814.49537384,1642213,Shahi Bazaar,851 Oak Rd,Ste 6,Lawrenceville,GA,30044,5739,GWINNETT,Grocery Store,33.888309,-84.062599,,,239897
-9379112.934,4018220.37844535,1561337,Exxon Buford,7066 Buford Hwy NE,,Atlanta,GA,30340,1416,GWINNETT,Convenience Store,33.921158,-84.254005,,,240064
-9356603.131,4032041.21283129,1560525,Circle K #199,215 Old Peachtree Rd NW,,Suwanee,GA,30024,2509,GWINNETT,Convenience Store,34.02412,-84.051796,,,240146
-9431586.159,3995489.71597508,1565910,QuikTrip 1723,5861 Fairburn Rd,,Douglasville,GA,30134,2302,DOUGLAS,Convenience Store,33.751549,-84.72538,,,240187
-9407456.657,4022314.06421775,1559312,Chevron Food Mart,1501 Roswell Rd,,Marietta,GA,30062,9059,COBB,Convenience Store,33.951668,-84.508621,,,240204
-9394193.163,3998047.74446874,1284847,BP Gas Station,610 Spring St NW,,Atlanta,GA,30308,2124,FULTON,Convenience Store,33.770653,-84.389473,,,240271
-9373263.874,3986794.21688956,1212624,Bp Food Mart,3230 Snapfinger Rd,,Decatur,GA,30034,3627,DEKALB,Convenience Store,33.686577,-84.201462,,,240413
-9393096.666,3989880.62536563,1555864,Quick Pick Foodmart,1634 Lakewood Ave SE,,Atlanta,GA,30315,5251,FULTON,Convenience Store,33.709644,-84.379623,,,240425
-9367875.009,3951313.45933022,1107694,Fast Lane,378 Highway 155 S,,McDonough,GA,30253,6621,HENRY,Convenience Store,33.420959,-84.153053,,,240444
-9377915.47,3993558.71778416,1648973,Circle K # 205,4275 Glenwood Rd,,Decatur,GA,30032,5167,DEKALB,Convenience Store,33.737125,-84.243248,,,240490
-9411926.58,4028022.4488283,1561204,Texaco Food Mart,1760 Bells Ferry Rd,,Marietta,GA,30066,6137,COBB,Convenience Store,33.994194,-84.548775,,,240558
-9391317.446,3977367.91638584,1562431,Z Food Mart,5067 Ash St,,Forest Park,GA,30297,2320,CLAYTON,Convenience Store,33.616089,-84.36364,,,240566
-9409748.058,4033189.51864918,1561962,Blackwell Chevron,3349 Canton Rd,,Marietta,GA,30066,7622,COBB,Convenience Store,34.032669,-84.529205,,,240570
-9357707.198,3987541.82587178,1563085,Taiba Farms,2357 Rockaway Industrial Blvd NW,,Conyers,GA,30012,3494,ROCKDALE,Specialty Store,33.692165,-84.061714,,,240700
-9350395.622,3983805.47057945,1561189,J Market,1522 Pine Log Rd Ne,Ste G,Conyers,GA,30012,7107,ROCKDALE,Grocery Store,33.664234,-83.996033,,,240709
-9338268.477,4024451.52164967,1565548,Publix Super Markets Inc. 1893,952 Harbins Rd,,Dacula,GA,30019,2408,GWINNETT,Supermarket,33.967594,-83.887093,,,240729
-9381541.146,4015488.98428747,1559190,Tienda La Variedad/Food Mart 1,5463 Buford Hwy NE,,Atlanta,GA,30340,1143,DEKALB,Convenience Store,33.900795,-84.275818,,,240757
